创作者ID,创作者名称,是否官方,5月被开练课程数量,开练UV,开练PV,首次开练UV,首次开练PV,5月被完练课程数量,完练UV,完练PV,首次完练UV,首次完练PV,首次完练&复练UV,创作者次月完练-完练留存UV,详情页UV,详情页PV,创作者月完练-完练留存UV,创作者月完练-7日内App留存UV,次月复练率-UV,完练率-UV,当月复练率,完练-7日内App留存率
5664083ead934410d1e854aa,可欣孕产理疗瑜伽,[false],5.00 ,588.00 ,800.00 ,494.00 ,520.00 ,2.00 ,305.00 ,432.00 ,234.00 ,240.00 ,28.00 ,32.00 ,1383.00 ,2815.00 ,50.00 ,269.00 ,0.10 ,0.52 ,0.16 ,0.88 
5c6e4a27e666862b15325a9a,今哥YO健身,[false],6.00 ,588.00 ,979.00 ,489.00 ,532.00 ,6.00 ,355.00 ,661.00 ,273.00 ,274.00 ,70.00 ,36.00 ,1418.00 ,2979.00 ,104.00 ,309.00 ,0.10 ,0.60 ,0.29 ,0.87 
54c2794271199612375c0486,灵魂健身杨老师,[false],1.00 ,577.00 ,1491.00 ,238.00 ,284.00 ,1.00 ,441.00 ,1225.00 ,136.00 ,136.00 ,32.00 ,135.00 ,2811.00 ,8099.00 ,174.00 ,385.00 ,0.31 ,0.76 ,0.39 ,0.87 
57c5a80631f11605c5ee406c,Koach郑伟,[false],14.00 ,542.00 ,1094.00 ,423.00 ,533.00 ,14.00 ,274.00 ,653.00 ,186.00 ,218.00 ,36.00 ,28.00 ,1610.00 ,4520.00 ,63.00 ,223.00 ,0.10 ,0.51 ,0.23 ,0.81 
56721aa01cf861e88704922f,Jenny芭蕾,[false],9.00 ,539.00 ,976.00 ,424.00 ,453.00 ,9.00 ,401.00 ,683.00 ,317.00 ,321.00 ,36.00 ,32.00 ,1562.00 ,3479.00 ,73.00 ,330.00 ,0.08 ,0.74 ,0.18 ,0.82 
56cd3ac339639ca30385e11c,海上段段,[false],6.00 ,531.00 ,1578.00 ,308.00 ,343.00 ,6.00 ,452.00 ,1388.00 ,239.00 ,246.00 ,42.00 ,104.00 ,1484.00 ,4515.00 ,140.00 ,391.00 ,0.23 ,0.85 ,0.31 ,0.87 
584ea52a387e28075f51e0a7,早起的虫儿啥都吃,[false],2.00 ,524.00 ,1463.00 ,325.00 ,356.00 ,2.00 ,384.00 ,1236.00 ,205.00 ,208.00 ,56.00 ,91.00 ,1624.00 ,4071.00 ,166.00 ,331.00 ,0.24 ,0.73 ,0.43 ,0.86 
55914e180fda796808bc7bae,MsGary林嘉仪,[false],12.00 ,516.00 ,1386.00 ,311.00 ,354.00 ,12.00 ,380.00 ,1143.00 ,199.00 ,210.00 ,38.00 ,78.00 ,1813.00 ,4863.00 ,135.00 ,319.00 ,0.21 ,0.74 ,0.36 ,0.84 
578b7bdfd3d8ac36058da725,莺心而悦,[false],4.00 ,503.00 ,1064.00 ,369.00 ,406.00 ,4.00 ,238.00 ,709.00 ,118.00 ,121.00 ,26.00 ,71.00 ,2225.00 ,5263.00 ,96.00 ,212.00 ,0.30 ,0.47 ,0.40 ,0.89 
5716757474a209e959a40629,王立鑫Tony,[false],5.00 ,487.00 ,1241.00 ,391.00 ,452.00 ,5.00 ,366.00 ,1044.00 ,279.00 ,308.00 ,57.00 ,67.00 ,1386.00 ,4033.00 ,103.00 ,321.00 ,0.18 ,0.75 ,0.28 ,0.88 
597ef45d15e66e07e3d072b9,UnderArmour,[false],51.00 ,484.00 ,1226.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,#N/A,0.00 ,1297.00 ,4736.00 ,0.00 ,1.00 ,0.00 ,0.00 ,0.00 ,1.00 
623a9d952bfd5a00019016f2,倔强的多活一点给自己看,[false],8.00 ,479.00 ,893.00 ,433.00 ,500.00 ,8.00 ,258.00 ,545.00 ,222.00 ,223.00 ,49.00 ,47.00 ,1852.00 ,3836.00 ,70.00 ,204.00 ,0.18 ,0.54 ,0.27 ,0.79 
623a9dcb4b91940001707300,勤奋的我的高傲尔等岂懂,[false],8.00 ,478.00 ,697.00 ,464.00 ,513.00 ,8.00 ,371.00 ,567.00 ,356.00 ,380.00 ,61.00 ,18.00 ,3414.00 ,5397.00 ,65.00 ,267.00 ,0.05 ,0.78 ,0.18 ,0.72 
623a9d95e261b900018e57e2,慷慨的疯子的梦想,[false],21.00 ,474.00 ,630.00 ,444.00 ,495.00 ,19.00 ,233.00 ,328.00 ,214.00 ,222.00 ,24.00 ,7.00 ,3346.00 ,5322.00 ,34.00 ,199.00 ,0.03 ,0.49 ,0.15 ,0.85 
5e7b05fdd20f9c61e9018603,每日瑜伽DailyYoga,[false],28.00 ,463.00 ,2083.00 ,222.00 ,398.00 ,28.00 ,264.00 ,1430.00 ,95.00 ,167.00 ,45.00 ,85.00 ,6546.00 ,14325.00 ,126.00 ,239.00 ,0.32 ,0.57 ,0.48 ,0.91 
62615c5f0532440001998bc4,徐伯鲁,[false],3.00 ,456.00 ,1005.00 ,455.00 ,518.00 ,3.00 ,293.00 ,768.00 ,293.00 ,307.00 ,86.00 ,48.00 ,1916.00 ,4585.00 ,82.00 ,218.00 ,0.16 ,0.64 ,0.28 ,0.74 
55f01efa44f6fa9cbd981764,我就是那个Yang,[false],4.00 ,448.00 ,815.00 ,336.00 ,412.00 ,4.00 ,310.00 ,597.00 ,208.00 ,243.00 ,26.00 ,48.00 ,1442.00 ,3598.00 ,66.00 ,277.00 ,0.15 ,0.69 ,0.21 ,0.89 
591d20ae387e281d311c293c,练食记,[false],2.00 ,436.00 ,858.00 ,266.00 ,300.00 ,2.00 ,328.00 ,706.00 ,177.00 ,191.00 ,36.00 ,38.00 ,1620.00 ,3662.00 ,95.00 ,263.00 ,0.12 ,0.75 ,0.29 ,0.80 
58d999f7387e280a0c2087fe,Koach阿驰,[false],7.00 ,431.00 ,938.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1320.00 ,4250.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5c42984a462f1b7d6c8d89dd,爱瑜伽的Tina-Yoga,[false],10.00 ,428.00 ,976.00 ,298.00 ,335.00 ,10.00 ,236.00 ,689.00 ,119.00 ,125.00 ,20.00 ,47.00 ,1479.00 ,3824.00 ,77.00 ,213.00 ,0.20 ,0.55 ,0.33 ,0.90 
5747996f41052fe155b97783,万小歪Nikkie,[false],5.00 ,424.00 ,536.00 ,383.00 ,420.00 ,5.00 ,225.00 ,312.00 ,188.00 ,191.00 ,24.00 ,11.00 ,2055.00 ,3644.00 ,34.00 ,193.00 ,0.05 ,0.53 ,0.15 ,0.86 
623a9dadd611d60001c0ef01,风趣幽默的微风吹眉颜,[false],34.00 ,416.00 ,594.00 ,406.00 ,486.00 ,29.00 ,328.00 ,430.00 ,320.00 ,346.00 ,39.00 ,13.00 ,2763.00 ,5733.00 ,40.00 ,247.00 ,0.04 ,0.79 ,0.12 ,0.75 
6230814e4012930001d6f76b,随和的奢望,[false],3.00 ,395.00 ,533.00 ,384.00 ,453.00 ,3.00 ,159.00 ,201.00 ,153.00 ,154.00 ,27.00 ,6.00 ,2013.00 ,3835.00 ,27.00 ,128.00 ,0.04 ,0.40 ,0.17 ,0.81 
623a9daf57a9d60001df2ce1,慷慨的余生不走感情路,[false],20.00 ,392.00 ,560.00 ,380.00 ,446.00 ,20.00 ,264.00 ,381.00 ,258.00 ,284.00 ,45.00 ,14.00 ,2529.00 ,4970.00 ,46.00 ,221.00 ,0.05 ,0.67 ,0.17 ,0.84 
55626b751ba0f4343456a03b,刘小平Allen,[false],5.00 ,387.00 ,565.00 ,337.00 ,365.00 ,5.00 ,171.00 ,297.00 ,131.00 ,144.00 ,13.00 ,15.00 ,1720.00 ,3383.00 ,27.00 ,149.00 ,0.09 ,0.44 ,0.16 ,0.87 
5ea53aa3d20f9c20ef62f87e,轻奢小课,[false],51.00 ,383.00 ,1940.00 ,192.00 ,458.00 ,47.00 ,275.00 ,1400.00 ,112.00 ,224.00 ,58.00 ,80.00 ,7660.00 ,18617.00 ,140.00 ,244.00 ,0.29 ,0.72 ,0.51 ,0.89 
5e900f786fbc5661efdeb449,Keep节奏燃脂,[true],3.00 ,381.00 ,763.00 ,218.00 ,239.00 ,3.00 ,269.00 ,583.00 ,113.00 ,113.00 ,13.00 ,54.00 ,3767.00 ,6198.00 ,75.00 ,247.00 ,0.20 ,0.71 ,0.28 ,0.92 
56f40fb9aa3f5d2a055f6e57,Quarter爱健身,[false],9.00 ,380.00 ,755.00 ,252.00 ,342.00 ,9.00 ,188.00 ,391.00 ,105.00 ,142.00 ,23.00 ,18.00 ,5113.00 ,11921.00 ,47.00 ,167.00 ,0.10 ,0.49 ,0.25 ,0.89 
56735d7bc69ddd53b8a1b43f,粗线条大女人,[false],2.00 ,375.00 ,792.00 ,251.00 ,275.00 ,2.00 ,332.00 ,805.00 ,208.00 ,208.00 ,43.00 ,57.00 ,1615.00 ,3147.00 ,111.00 ,277.00 ,0.17 ,0.89 ,0.33 ,0.83 
621c47938c579b0001ac2ca0,喝咖啡的成熟稳重的小瓶盖,[false],9.00 ,351.00 ,570.00 ,342.00 ,471.00 ,9.00 ,194.00 ,317.00 ,186.00 ,252.00 ,18.00 ,5.00 ,1094.00 ,3157.00 ,17.00 ,151.00 ,0.03 ,0.55 ,0.09 ,0.78 
5d38fdb0c73d803f726db480,Koach-Aurora,[false],5.00 ,346.00 ,428.00 ,308.00 ,334.00 ,5.00 ,79.00 ,133.00 ,58.00 ,61.00 ,11.00 ,6.00 ,1657.00 ,2997.00 ,18.00 ,66.00 ,0.08 ,0.23 ,0.23 ,0.84 
5e3bafa1b02f9a09fd396966,紫玲yoga,[false],59.00 ,334.00 ,1056.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1076.00 ,7771.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59380a9a89f2d118183da0ed,lanmeng79,[false],4.00 ,332.00 ,862.00 ,209.00 ,233.00 ,4.00 ,252.00 ,758.00 ,141.00 ,142.00 ,31.00 ,45.00 ,1318.00 ,3262.00 ,92.00 ,223.00 ,0.18 ,0.76 ,0.37 ,0.88 
5ae7f26e7511ce253ee8d585,欢小象,[false],1.00 ,331.00 ,640.00 ,262.00 ,289.00 ,1.00 ,245.00 ,496.00 ,188.00 ,188.00 ,44.00 ,20.00 ,1415.00 ,3457.00 ,68.00 ,169.00 ,0.08 ,0.74 ,0.28 ,0.69 
57b988c5493303213edd22b7,FN撸铁小学生和左一,[false],8.00 ,326.00 ,676.00 ,257.00 ,291.00 ,7.00 ,182.00 ,479.00 ,121.00 ,125.00 ,27.00 ,32.00 ,1812.00 ,3608.00 ,57.00 ,164.00 ,0.18 ,0.56 ,0.31 ,0.90 
601a8aab650b9c2bd6b43a3a,六六爱健身吖,[false],2.00 ,318.00 ,554.00 ,260.00 ,278.00 ,2.00 ,175.00 ,328.00 ,125.00 ,126.00 ,13.00 ,13.00 ,1040.00 ,2028.00 ,33.00 ,140.00 ,0.07 ,0.55 ,0.19 ,0.80 
573c0be149eb01d505563446,Deeena,[false],5.00 ,315.00 ,523.00 ,202.00 ,219.00 ,5.00 ,185.00 ,364.00 ,96.00 ,105.00 ,15.00 ,23.00 ,1230.00 ,2356.00 ,52.00 ,159.00 ,0.12 ,0.59 ,0.28 ,0.86 
623a9dcb7a2da10001b466d5,大方的風涼女子,[false],11.00 ,308.00 ,530.00 ,307.00 ,482.00 ,10.00 ,95.00 ,165.00 ,94.00 ,119.00 ,12.00 ,2.00 ,1138.00 ,3414.00 ,9.00 ,69.00 ,0.02 ,0.31 ,0.09 ,0.73 
5b4e0e281cf3d16f2802f807,迟恺Chikai,[false],7.00 ,305.00 ,860.00 ,151.00 ,188.00 ,7.00 ,229.00 ,751.00 ,93.00 ,107.00 ,17.00 ,42.00 ,1461.00 ,3455.00 ,76.00 ,192.00 ,0.18 ,0.75 ,0.33 ,0.84 
5d0c4304790b9345f3f7d809,Koach梦达,[false],19.00 ,304.00 ,480.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1452.00 ,2922.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623a9ee559b00e00011b261a,爱运动爱撸铁,[false],3.00 ,303.00 ,387.00 ,303.00 ,327.00 ,3.00 ,155.00 ,204.00 ,155.00 ,155.00 ,31.00 ,13.00 ,1692.00 ,2978.00 ,31.00 ,126.00 ,0.08 ,0.51 ,0.20 ,0.81 
623a9db04b9194000170718c,睿智的不喜欢何必死缠烂打,[false],16.00 ,293.00 ,389.00 ,289.00 ,335.00 ,14.00 ,185.00 ,237.00 ,182.00 ,185.00 ,27.00 ,5.00 ,1893.00 ,3378.00 ,29.00 ,151.00 ,0.03 ,0.63 ,0.16 ,0.82 
623a9db67a2da10001b46596,风趣幽默的相思入骨,[false],11.00 ,293.00 ,382.00 ,286.00 ,297.00 ,10.00 ,210.00 ,256.00 ,204.00 ,206.00 ,15.00 ,9.00 ,1022.00 ,1831.00 ,16.00 ,165.00 ,0.04 ,0.72 ,0.08 ,0.79 
5b44d0aae666866a53805d89,笔立Fit,[false],1.00 ,291.00 ,699.00 ,125.00 ,148.00 ,1.00 ,276.00 ,728.00 ,125.00 ,125.00 ,31.00 ,46.00 ,783.00 ,2235.00 ,94.00 ,216.00 ,0.17 ,0.95 ,0.34 ,0.78 
56c9bce21ffa1e263cf643d3,努力练翘臀的爱丽儿,[false],7.00 ,289.00 ,666.00 ,155.00 ,220.00 ,7.00 ,172.00 ,433.00 ,69.00 ,105.00 ,9.00 ,36.00 ,3467.00 ,7678.00 ,43.00 ,154.00 ,0.21 ,0.60 ,0.25 ,0.90 
56a3043d5bb9301848c944ba,Koach小姝,[false],43.00 ,283.00 ,493.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1217.00 ,2920.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5c3560997511ce6c16a3baa0,Koach雨菲,[false],113.00 ,263.00 ,837.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,539.00 ,2503.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623a9ed7ca0ace00010ffce8,勤奋的浪世,[false],2.00 ,257.00 ,374.00 ,253.00 ,270.00 ,2.00 ,230.00 ,290.00 ,230.00 ,236.00 ,32.00 ,23.00 ,638.00 ,1187.00 ,32.00 ,150.00 ,0.10 ,0.89 ,0.14 ,0.65 
5b855f1b7511ce13dba438e6,Koach康康,[false],36.00 ,252.00 ,488.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,893.00 ,3015.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
569cf835b55798a02f80c31a,王小懒爱吃肉,[false],5.00 ,247.00 ,580.00 ,122.00 ,131.00 ,5.00 ,287.00 ,647.00 ,154.00 ,159.00 ,32.00 ,61.00 ,954.00 ,2239.00 ,102.00 ,254.00 ,0.21 ,1.16 ,0.36 ,0.89 
5e5c90d2d20f9c4dddf47a3c,Koach-Freda帆帆,[false],4.00 ,245.00 ,366.00 ,211.00 ,231.00 ,4.00 ,95.00 ,176.00 ,68.00 ,71.00 ,11.00 ,4.00 ,1186.00 ,2154.00 ,23.00 ,68.00 ,0.04 ,0.39 ,0.24 ,0.72 
573053fa8e32601f4b42d878,人生就是乌鸦与喜鹊的二重唱,[false],3.00 ,239.00 ,442.00 ,176.00 ,208.00 ,3.00 ,234.00 ,486.00 ,159.00 ,161.00 ,27.00 ,27.00 ,1109.00 ,2161.00 ,61.00 ,169.00 ,0.12 ,0.98 ,0.26 ,0.72 
61a6c430e560e80001803306,中国健美协会,[false],5.00 ,231.00 ,1826.00 ,231.00 ,454.00 ,5.00 ,184.00 ,1680.00 ,184.00 ,385.00 ,149.00 ,47.00 ,779.00 ,4307.00 ,51.00 ,120.00 ,0.26 ,0.80 ,0.28 ,0.65 
5a7dae26e66686127446a3b7,ZeraJia,[false],1.00 ,221.00 ,484.00 ,33.00 ,34.00 ,1.00 ,213.00 ,464.00 ,28.00 ,28.00 ,3.00 ,92.00 ,751.00 ,1884.00 ,86.00 ,196.00 ,0.43 ,0.96 ,0.40 ,0.92 
5b06e8d2fe6e4319cd3dcea8,Koach秦兰Queen,[false],6.00 ,205.00 ,328.00 ,150.00 ,172.00 ,6.00 ,121.00 ,207.00 ,71.00 ,77.00 ,8.00 ,16.00 ,922.00 ,1868.00 ,29.00 ,102.00 ,0.13 ,0.59 ,0.24 ,0.84 
56815662672b8b753fcdddd1,健身甜心朵丽丝,[false],6.00 ,199.00 ,405.00 ,149.00 ,168.00 ,6.00 ,113.00 ,280.00 ,71.00 ,71.00 ,18.00 ,27.00 ,1250.00 ,2663.00 ,44.00 ,103.00 ,0.24 ,0.57 ,0.39 ,0.91 
5e7c6194b02f9a09f3d3c373,杨淼淼Yami,[false],7.00 ,188.00 ,279.00 ,146.00 ,164.00 ,7.00 ,84.00 ,142.00 ,57.00 ,62.00 ,7.00 ,7.00 ,812.00 ,1564.00 ,16.00 ,70.00 ,0.08 ,0.45 ,0.19 ,0.83 
623a9ed1258c930001e97586,百折不挠的孤久则惯,[false],2.00 ,186.00 ,218.00 ,186.00 ,201.00 ,2.00 ,139.00 ,161.00 ,139.00 ,143.00 ,10.00 ,41.00 ,1343.00 ,3203.00 ,10.00 ,91.00 ,0.29 ,0.75 ,0.07 ,0.65 
5722e3adcb178a6202b6f061,Sara苏笑,[false],1.00 ,184.00 ,318.00 ,167.00 ,177.00 ,1.00 ,135.00 ,247.00 ,117.00 ,118.00 ,12.00 ,3.00 ,823.00 ,1448.00 ,19.00 ,106.00 ,0.02 ,0.73 ,0.14 ,0.79 
5fdad98290e13b48b40260b0,观心实验室,[false],28.00 ,183.00 ,1190.00 ,59.00 ,191.00 ,28.00 ,147.00 ,906.00 ,45.00 ,139.00 ,22.00 ,68.00 ,647.00 ,3382.00 ,57.00 ,132.00 ,0.46 ,0.80 ,0.39 ,0.90 
58a98c804933034fdd5c82bf,夏石花开i,[false],11.00 ,182.00 ,398.00 ,122.00 ,131.00 ,11.00 ,235.00 ,469.00 ,175.00 ,175.00 ,22.00 ,33.00 ,809.00 ,1706.00 ,58.00 ,168.00 ,0.14 ,1.29 ,0.25 ,0.71 
623a9dae2bfd5a0001901855,乐观的七颜,[false],26.00 ,175.00 ,226.00 ,168.00 ,184.00 ,25.00 ,137.00 ,176.00 ,130.00 ,137.00 ,19.00 ,6.00 ,1450.00 ,2827.00 ,23.00 ,115.00 ,0.04 ,0.78 ,0.17 ,0.84 
623a9ed8d611d60001c0ff24,睿智的文质彬彬的相见不如怀念,[false],2.00 ,161.00 ,212.00 ,156.00 ,168.00 ,2.00 ,114.00 ,138.00 ,114.00 ,119.00 ,11.00 ,3.00 ,602.00 ,991.00 ,11.00 ,80.00 ,0.03 ,0.71 ,0.10 ,0.70 
623a9ee37a2da10001b47605,成熟稳重的大叔呀,[false],5.00 ,157.00 ,187.00 ,157.00 ,165.00 ,5.00 ,85.00 ,105.00 ,85.00 ,88.00 ,8.00 ,11.00 ,1320.00 ,2314.00 ,8.00 ,70.00 ,0.13 ,0.54 ,0.09 ,0.82 
56e443a81211b51505a11acd,Anson董祺,[false],4.00 ,155.00 ,279.00 ,102.00 ,114.00 ,4.00 ,104.00 ,204.00 ,54.00 ,54.00 ,9.00 ,21.00 ,607.00 ,1153.00 ,32.00 ,94.00 ,0.20 ,0.67 ,0.31 ,0.90 
5583edf90a562b43c047776a,imserein柚子呦呦,[false],2.00 ,153.00 ,312.00 ,76.00 ,81.00 ,2.00 ,113.00 ,241.00 ,48.00 ,49.00 ,11.00 ,17.00 ,785.00 ,1798.00 ,35.00 ,79.00 ,0.15 ,0.74 ,0.31 ,0.70 
601bb2982bc23627a16f00ce,慢姐J,[false],5.00 ,153.00 ,340.00 ,125.00 ,200.00 ,5.00 ,37.00 ,138.00 ,12.00 ,20.00 ,#N/A,14.00 ,3306.00 ,7877.00 ,13.00 ,35.00 ,0.38 ,0.24 ,0.35 ,0.95 
5a015aeb1cf3d178fd14be02,linda重新来,[false],8.00 ,150.00 ,407.00 ,105.00 ,118.00 ,7.00 ,186.00 ,460.00 ,145.00 ,145.00 ,26.00 ,20.00 ,696.00 ,1462.00 ,48.00 ,145.00 ,0.11 ,1.24 ,0.26 ,0.78 
5502ae47ab2c7c5b30ede09e,麻豆楠姐,[false],1.00 ,146.00 ,354.00 ,112.00 ,117.00 ,1.00 ,108.00 ,251.00 ,83.00 ,83.00 ,15.00 ,10.00 ,380.00 ,886.00 ,28.00 ,95.00 ,0.09 ,0.74 ,0.26 ,0.88 
57792244052b084805662a55,诗诗的跑步日记,[false],3.00 ,144.00 ,331.00 ,106.00 ,126.00 ,3.00 ,92.00 ,257.00 ,55.00 ,57.00 ,12.00 ,25.00 ,709.00 ,1691.00 ,35.00 ,84.00 ,0.27 ,0.64 ,0.38 ,0.91 
5f746cf80f5ba9114e1dee53,Koach-Miro,[false],88.00 ,138.00 ,786.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,345.00 ,5146.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5c84a7357511ce17b2bb9134,运动员黄子文,[false],2.00 ,136.00 ,147.00 ,136.00 ,145.00 ,1.00 ,35.00 ,36.00 ,35.00 ,35.00 ,1.00 ,0.00 ,717.00 ,1386.00 ,1.00 ,28.00 ,0.00 ,0.26 ,0.03 ,0.80 
57958408c13d343a0551e59e,Koach一一,[false],41.00 ,135.00 ,257.00 ,1.00 ,1.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,493.00 ,1327.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56cc8614e7d0d02005c6f556,Sherry002呀,[false],4.00 ,135.00 ,244.00 ,98.00 ,117.00 ,4.00 ,91.00 ,171.00 ,53.00 ,58.00 ,8.00 ,16.00 ,697.00 ,1432.00 ,21.00 ,81.00 ,0.18 ,0.67 ,0.23 ,0.89 
57c01b2364d328a8526344ec,俊那个逸,[false],3.00 ,134.00 ,159.00 ,134.00 ,147.00 ,3.00 ,117.00 ,133.00 ,117.00 ,123.00 ,9.00 ,3.00 ,898.00 ,1686.00 ,9.00 ,76.00 ,0.03 ,0.87 ,0.08 ,0.65 
5ada78147511ce594a2a5c21,边赛远,[false],1.00 ,132.00 ,388.00 ,114.00 ,186.00 ,1.00 ,60.00 ,243.00 ,42.00 ,61.00 ,14.00 ,11.00 ,1459.00 ,3478.00 ,28.00 ,51.00 ,0.18 ,0.45 ,0.47 ,0.85 
5f02c9fa2bc2367f97f986f9,小李茜POP,[false],1.00 ,127.00 ,218.00 ,109.00 ,113.00 ,1.00 ,76.00 ,142.00 ,58.00 ,58.00 ,8.00 ,14.00 ,361.00 ,694.00 ,16.00 ,48.00 ,0.18 ,0.60 ,0.21 ,0.63 
5e4131b6b02f9a19bd800a9b,陈墨墨MoMo,[false],16.00 ,123.00 ,329.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,182.00 ,707.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5d7bbafeb52fab0a668d2754,Koach管管,[false],30.00 ,120.00 ,224.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00 ,350.00 ,1192.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
579c1af24be7a57706be3162,Koach-Coco,[false],3.00 ,120.00 ,238.00 ,82.00 ,97.00 ,1.00 ,64.00 ,155.00 ,40.00 ,40.00 ,8.00 ,11.00 ,711.00 ,1241.00 ,18.00 ,51.00 ,0.17 ,0.53 ,0.28 ,0.80 
623a9ed8e261b900018e6958,风趣幽默的旧街凉风,[false],1.00 ,117.00 ,139.00 ,117.00 ,129.00 ,1.00 ,93.00 ,100.00 ,93.00 ,93.00 ,6.00 ,14.00 ,1354.00 ,2605.00 ,6.00 ,58.00 ,0.15 ,0.79 ,0.06 ,0.62 
57b2ee7e48cdf09e07b58813,Koach冰糖汪,[false],16.00 ,117.00 ,168.00 ,50.00 ,53.00 ,1.00 ,46.00 ,70.00 ,12.00 ,12.00 ,2.00 ,12.00 ,559.00 ,1076.00 ,15.00 ,38.00 ,0.26 ,0.39 ,0.33 ,0.83 
623a9ee4eb4bb10001af6ca5,可爱的蛋酥软妹,[false],6.00 ,111.00 ,126.00 ,111.00 ,124.00 ,6.00 ,52.00 ,59.00 ,52.00 ,57.00 ,2.00 ,2.00 ,934.00 ,1529.00 ,2.00 ,37.00 ,0.04 ,0.47 ,0.04 ,0.71 
5795c5db27d7893b052baebe,鉴霖-Lee,[false],1.00 ,109.00 ,209.00 ,72.00 ,79.00 ,1.00 ,78.00 ,160.00 ,46.00 ,46.00 ,8.00 ,13.00 ,413.00 ,871.00 ,19.00 ,63.00 ,0.17 ,0.72 ,0.24 ,0.81 
623a9db6e261b900018e5a19,内向的月盈则亏,[false],17.00 ,107.00 ,133.00 ,106.00 ,127.00 ,14.00 ,64.00 ,90.00 ,62.00 ,72.00 ,5.00 ,2.00 ,858.00 ,1927.00 ,5.00 ,49.00 ,0.03 ,0.60 ,0.08 ,0.77 
5ab48ee61cf3d1657266fa37,_Janekim_,[false],1.00 ,105.00 ,171.00 ,98.00 ,121.00 ,1.00 ,22.00 ,54.00 ,16.00 ,19.00 ,4.00 ,5.00 ,3642.00 ,6354.00 ,6.00 ,21.00 ,0.23 ,0.21 ,0.27 ,0.95 
623a9db559b00e00011b15e4,直率的花溪信马,[false],4.00 ,100.00 ,135.00 ,98.00 ,113.00 ,4.00 ,57.00 ,81.00 ,56.00 ,61.00 ,8.00 ,0.00 ,402.00 ,944.00 ,8.00 ,40.00 ,0.00 ,0.57 ,0.14 ,0.70 
5d3156f9b52fab0ccee12d56,Jenniing,[false],3.00 ,98.00 ,171.00 ,74.00 ,76.00 ,3.00 ,68.00 ,133.00 ,43.00 ,43.00 ,8.00 ,8.00 ,509.00 ,919.00 ,17.00 ,57.00 ,0.12 ,0.69 ,0.25 ,0.84 
59a026e4094afb50e5cd0af8,亚小男呀_,[false],1.00 ,96.00 ,218.00 ,60.00 ,65.00 ,1.00 ,79.00 ,186.00 ,42.00 ,42.00 ,10.00 ,13.00 ,302.00 ,678.00 ,33.00 ,72.00 ,0.16 ,0.82 ,0.42 ,0.91 
5a034c6ce666860a6206591c,Koach-Cecilia,[false],60.00 ,94.00 ,452.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,213.00 ,2423.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5a35b82e7511ce733457eda6,瑜伽小仙女呀,[false],1.00 ,87.00 ,318.00 ,51.00 ,58.00 ,1.00 ,79.00 ,268.00 ,48.00 ,48.00 ,12.00 ,8.00 ,214.00 ,644.00 ,35.00 ,57.00 ,0.10 ,0.91 ,0.44 ,0.72 
58e4caae387e2810faebd0a6,Koach_Kate,[false],20.00 ,86.00 ,259.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,184.00 ,815.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
593a95ff31f116222fb06fac,佳音女,[false],2.00 ,81.00 ,236.00 ,52.00 ,57.00 ,2.00 ,43.00 ,173.00 ,20.00 ,20.00 ,4.00 ,10.00 ,318.00 ,750.00 ,22.00 ,40.00 ,0.23 ,0.53 ,0.51 ,0.93 
